track_name,element,album_name,lyric,line,artist
Mercy,Verse 1,Finding God Before God Finds Me (Deluxe),On a canvas we stained with blood and painted with our sins,5,Bad Omens
Mercy,Verse 1,Finding God Before God Finds Me (Deluxe),There's a candle melting and it’s burning at both ends,6,Bad Omens
Mercy,Verse 1,Finding God Before God Finds Me (Deluxe),We'll take and take 'til it caves and drowns us in the wax it drips,7,Bad Omens
Mercy,Verse 1,Finding God Before God Finds Me (Deluxe),Like a moth to a flame you never should've fucking lit,8,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You can give sight to the blind,9,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But you can't force them to see,10,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You could take us back in time,11,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But it wouldn't change a thing,12,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"If God came down from His kingdom, He came down from His home",13,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"And we asked Him if He'd take us back, He would surely tell us no",14,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"If God came down from His kingdom, He came down from his throne",15,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"And we asked Him if He'd take us back, He would tell us we can’t go",16,Bad Omens
Mercy,Verse 2,Finding God Before God Finds Me (Deluxe),"To a rat in a maze, the end is where the start begins",17,Bad Omens
Mercy,Verse 2,Finding God Before God Finds Me (Deluxe),"But if we made it out, I know that we would do it all again",18,Bad Omens
Mercy,Verse 2,Finding God Before God Finds Me (Deluxe),We live and die in vain like treasure on a sinking ship,19,Bad Omens
Mercy,Verse 2,Finding God Before God Finds Me (Deluxe),All in the name of a god we’d just abandon and forget,20,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"If God came down from His kingdom, He came down from His home",21,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"And we asked Him if He'd take us back, He would surely tell us no",22,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"If God came down from His kingdom, He came down from his throne",23,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"And we asked Him if He’d take us back, He would tell us we can't go",24,Bad Omens
Mercy,Bridge,Finding God Before God Finds Me (Deluxe),We're dying every day,25,Bad Omens
Mercy,Bridge,Finding God Before God Finds Me (Deluxe),"Tell me, is it all in vain?",26,Bad Omens
Mercy,Bridge,Finding God Before God Finds Me (Deluxe),Is it worth the suffering?,27,Bad Omens
Mercy,Bridge,Finding God Before God Finds Me (Deluxe),Is it worth the price we paid?,28,Bad Omens
Mercy,Bridge,Finding God Before God Finds Me (Deluxe),Is it worth it?,29,Bad Omens
Mercy,Bridge,Finding God Before God Finds Me (Deluxe),Yeah,30,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You can give sight to the blind,31,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But you can't force them to see,32,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You could take us back in time,33,Bad Omens
Mercy,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But it wouldn’t change a thing,34,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"If God came down from His kingdom, He came down from His home",35,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"And we asked Him if He'd take us back, He would surely tell us no",36,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"If God came down from His kingdom, He came down from his throne",37,Bad Omens
Mercy,Chorus,Finding God Before God Finds Me (Deluxe),"And we asked Him if He'd take us back, He would tell us we can't go",38,Bad Omens
Mercy,Refrain,Finding God Before God Finds Me (Deluxe),"Blinded by a fear of feeling, these are the kings we chose",39,Bad Omens
Mercy,Refrain,Finding God Before God Finds Me (Deluxe),"Lost and looking for the meaning, I've been searching high and low",40,Bad Omens
Mercy,Refrain,Finding God Before God Finds Me (Deluxe),"When we fade into nothing, when we go up in the smoke",41,Bad Omens
Mercy,Refrain,Finding God Before God Finds Me (Deluxe),We'll beg God for a mercy that He knows we'd never show,42,Bad Omens
Mercy,Outro,Finding God Before God Finds Me (Deluxe),You can give sight to the blind,43,Bad Omens
Mercy,Outro,Finding God Before God Finds Me (Deluxe),But you can't force them to see,44,Bad Omens
Mercy,Outro,Finding God Before God Finds Me (Deluxe),You could take us back in time,45,Bad Omens
Mercy,Outro,Finding God Before God Finds Me (Deluxe),But it wouldn't change a fucking thing,46,Bad Omens
Said & Done,Verse 1,Finding God Before God Finds Me (Deluxe),"Old friend, don't you see me",1,Bad Omens
Said & Done,Verse 1,Finding God Before God Finds Me (Deluxe),With my soul on my sleeve and my heart left to beat underground?,2,Bad Omens
Said & Done,Verse 1,Finding God Before God Finds Me (Deluxe),Don't you leave me,3,Bad Omens
Said & Done,Verse 1,Finding God Before God Finds Me (Deluxe),With the hope and belief that you're coming for me,4,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Was I not good enough? Worthy of being loved?,5,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Were you ashamed or just afraid?,6,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),"Well, when I've given up and all is said and done",7,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Will you just look the other way?,8,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Was I not good enough? Worthy of being loved?,9,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Were you ashamed or just afraid?,10,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),"Well, when I've given up and all is said and done",11,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Will you just look the other way?,12,Bad Omens
Said & Done,Verse 2,Finding God Before God Finds Me (Deluxe),"Half-dead, barely breathing",13,Bad Omens
Said & Done,Verse 2,Finding God Before God Finds Me (Deluxe),Fell apart just to keep my head up in one piece 'til I'm found,14,Bad Omens
Said & Done,Verse 2,Finding God Before God Finds Me (Deluxe),"Well, I'm sinking",15,Bad Omens
Said & Done,Verse 2,Finding God Before God Finds Me (Deluxe),To the floor of the sea where you want me to be,16,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Was I not good enough? Worthy of being loved?,17,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Were you ashamed or just afraid?,18,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),"Well, when I've given up and all is said and done",19,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Will you just look the other way?,20,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Was I not good enough? Worthy of being loved?,21,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Were you ashamed or just afraid?,22,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),"Well, when I've given up and all is said and done",23,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Will you just look the other way?,24,Bad Omens
Said & Done,Post-Chorus,Finding God Before God Finds Me (Deluxe),"I waited, but nobody called",25,Bad Omens
Said & Done,Post-Chorus,Finding God Before God Finds Me (Deluxe),I waited for nothing at all,26,Bad Omens
Said & Done,Bridge,Finding God Before God Finds Me (Deluxe),Was I not good enough? Worthy of being loved?,27,Bad Omens
Said & Done,Bridge,Finding God Before God Finds Me (Deluxe),Were you ashamed or just afraid?,28,Bad Omens
Said & Done,Bridge,Finding God Before God Finds Me (Deluxe),"Well, when I've given up and all is said and done",29,Bad Omens
Said & Done,Bridge,Finding God Before God Finds Me (Deluxe),Will you just look the other way?,30,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Was I not good enough? Worthy of being loved?,31,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Were you ashamed or just afraid?,32,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),"Well, when I've given up and all is said and done",33,Bad Omens
Said & Done,Chorus,Finding God Before God Finds Me (Deluxe),Will you just look the other way?,34,Bad Omens
Said & Done,Post-Chorus,Finding God Before God Finds Me (Deluxe),"I waited, but nobody called",35,Bad Omens
Said & Done,Post-Chorus,Finding God Before God Finds Me (Deluxe),I waited for nothing at all,36,Bad Omens
Said & Done,Outro,Finding God Before God Finds Me (Deluxe),I'd rather die young than die alone,37,Bad Omens
Said & Done,Outro,Finding God Before God Finds Me (Deluxe),Overdosing to songs you wrote,38,Bad Omens
Said & Done,Outro,Finding God Before God Finds Me (Deluxe),Poise and potions is all I know,39,Bad Omens
Said & Done,Outro,Finding God Before God Finds Me (Deluxe),When the world's a stage and I'm just a show,40,Bad Omens
Burning Out,Verse 1,Finding God Before God Finds Me (Deluxe),"So tell me, can you keep a secret? I thought I lost myself",1,Bad Omens
Burning Out,Verse 1,Finding God Before God Finds Me (Deluxe),Trying to find a hidden meaning in all the lies you'd tell,2,Bad Omens
Burning Out,Verse 1,Finding God Before God Finds Me (Deluxe),"When you think I've said enough, tell me and I'll bite my tongue",3,Bad Omens
Burning Out,Verse 1,Finding God Before God Finds Me (Deluxe),But don't you think I won't remember,4,Bad Omens
Burning Out,Pre-Chorus,Finding God Before God Finds Me (Deluxe),"Don't take it now, don't take it now, don't take it now",5,Bad Omens
Burning Out,Pre-Chorus,Finding God Before God Finds Me (Deluxe),"I'm burning out, I'm burning out, I'm burning out",6,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"I was lost, but now I'm found",7,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),Under the lights and in the sounds,8,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),So let us sing and sing it loud,9,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"That we're not perfect, but we're proud of who we are",10,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),Who we are,11,Bad Omens
Burning Out,Verse 2,Finding God Before God Finds Me (Deluxe),"I thought I left the pain behind me, but when I turned around",12,Bad Omens
Burning Out,Verse 2,Finding God Before God Finds Me (Deluxe),You pulled me back into the darkness and wouldn't let me out,13,Bad Omens
Burning Out,Verse 2,Finding God Before God Finds Me (Deluxe),Like a diamond in the rough you didn't see for what it was,14,Bad Omens
Burning Out,Verse 2,Finding God Before God Finds Me (Deluxe),And cut a hole right through the center,15,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"I was lost, but now I'm found",16,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),Under the lights and in the sounds,17,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),So let us sing and sing it loud,18,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"That we're not perfect, but we're proud of who we are",19,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"Yeah, we're not perfect, but we're proud of who we are",20,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),If good things must come to an end,21,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),We're not going out of frame,22,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),Because you can't just run from sadness,23,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),When it runs inside your veins,24,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),If good things must come to an end,25,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),We're not going out the same,26,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),Because you can't just run from sadness,27,Bad Omens
Burning Out,Bridge,Finding God Before God Finds Me (Deluxe),When it gets too hard to stay,28,Bad Omens
Burning Out,Interlude,Finding God Before God Finds Me (Deluxe),"When you think I've said enough, tell me and I'll bite my tongue",29,Bad Omens
Burning Out,Interlude,Finding God Before God Finds Me (Deluxe),But don't you think I won't remember,30,Bad Omens
Burning Out,Interlude,Finding God Before God Finds Me (Deluxe),Like a diamond in the rough you didn't see for what it was,31,Bad Omens
Burning Out,Interlude,Finding God Before God Finds Me (Deluxe),And cut a hole right through the center,32,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"I was lost, but now I'm found",33,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),Under the lights and in the sounds,34,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),So let us sing and sing it loud,35,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"That we're not perfect, but we're proud of who we are",36,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),Who we are,37,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"I was lost, but now I'm found",38,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),Under the lights and in the sounds,39,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),So let us sing and sing it loud,40,Bad Omens
Burning Out,Chorus,Finding God Before God Finds Me (Deluxe),"That we're not perfect, but we're proud of who we are",41,Bad Omens
Burning Out,Outro,Finding God Before God Finds Me (Deluxe),"When you think I've said enough, tell me and I'll bite my tongue",42,Bad Omens
Burning Out,Outro,Finding God Before God Finds Me (Deluxe),But don't you think I won't remember,43,Bad Omens
Burning Out,Outro,Finding God Before God Finds Me (Deluxe),Like a diamond in the rough you didn't see for what it was,44,Bad Omens
Burning Out,Outro,Finding God Before God Finds Me (Deluxe),And cut a hole right through the center,45,Bad Omens
Never Know,Verse 1,Finding God Before God Finds Me (Deluxe),Show me you're better off without me,1,Bad Omens
Never Know,Verse 1,Finding God Before God Finds Me (Deluxe),"Choking on every word you said, we'll see, we'll see",2,Bad Omens
Never Know,Verse 1,Finding God Before God Finds Me (Deluxe),Don't breathe another word about me,3,Bad Omens
Never Know,Verse 1,Finding God Before God Finds Me (Deluxe),"I'll leave and you can finally rest in peace, we'll see",4,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),When I go out into the world,5,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),I just don't like what I see,6,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You could call it paradise,7,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But it looks just like Hell to me,8,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),Lying in between the memories choking me and,9,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),"I don't know which way to go, but I'm okay to never know",10,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),Lying in between the memories choking me and,11,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),"I don't know which way to go, but I'm okay to never know",12,Bad Omens
Never Know,Verse 2,Finding God Before God Finds Me (Deluxe),Speaking in languages we can't read,13,Bad Omens
Never Know,Verse 2,Finding God Before God Finds Me (Deluxe),"No need for you to spell it out for me, for me",14,Bad Omens
Never Know,Verse 2,Finding God Before God Finds Me (Deluxe),Swallowed up and I spit you out,15,Bad Omens
Never Know,Verse 2,Finding God Before God Finds Me (Deluxe),"Like a drug that just wouldn't stay down, stay down",16,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),When I go out into the world,17,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),I just don't like what I see,18,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),You could call it paradise,19,Bad Omens
Never Know,Pre-Chorus,Finding God Before God Finds Me (Deluxe),But it looks just like Hell to me,20,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),Lying in between the memories choking me and,21,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),"I don't know which way to go, but I'm okay to never know",22,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),Lying in between the memories choking me and,23,Bad Omens
Never Know,Chorus,Finding God Before God Finds Me (Deluxe),"I don't know which way to go, but I'm okay to never know",24,Bad Omens
